dir,session,vid,color type,color pair,tracked,error,lever,mag,event id,fiber pho,coop thresh,animal id,cohort,visual,vehicle,familiar,useable,single/multi
Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum4_Camera1,collar,GY,False,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum1_Camera2,collar,RG,True,0.2393652987192458,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KF025Y-KF024G_SessNum2_Camera3,collar,GY,False,,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KM027G-KM022Y_SessNum2_Camera2,collar,GY,False,,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060225,060225_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum1_Camera3,collar,GB,False,,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1_Camera4,collar,RB,False,,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam1_SessNum1_Camera1,collar,GY,False,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KF018B-KF018Y_Cam3_SessNum1_Camera3,collar,YB,True,0.3887077461545546,False,False,False,True,,KF018B-KF018Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam2_SessNum2_Camera2,collar,RG,True,0.1432887662368558,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KF018Y-KF018B_Cam3_SessNum2_Camera3,collar,YB,True,0.4477875659439129,False,False,False,True,,KF018Y-KF018B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062625,062625_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum2_Camera4,collar,RB,False,,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum3_Camera4,collar,RB,False,,False,False,False,True,,KF024R-KF025B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KM027R-KM022B_SessNum1_Camera2,collar,RB,False,,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum4_Camera4,collar,GY,False,,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum2_Camera2,collar,RG,True,0.3236782964300188,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum4_Camera2,collar,GY,False,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KM027G-KM022Y_SessNum2_Camera1,collar,GY,False,,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum1_Camera4,collar,GB,False,,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum4_Camera3,collar,RY,False,,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum3_Camera2,collar,RG,True,0.2867892206524342,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KM022B-KM027R_SessNum3_Camera1,collar,RB,False,,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum4_Camera1,collar,YB,True,0.4439809579396637,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KF025B-KF024R_SessNum2_Camera4,collar,RB,False,,False,False,False,True,,KF025B-KF024R,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum1_Camera3,collar,RY,False,,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KF023G-KF023B_SessNum3_Camera3,collar,GB,False,,False,False,False,False,,KF023G-KF023B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KF025Y-KF024G_SessNum2_Camera3,collar,GY,False,,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060925,060925_COOPTRAIN_LARGEARENA_KM018Y-KM018B_SessNum1_Camera1,collar,YB,True,0.3940971525510297,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KM027R-KM022B_SessNum3_Camera2,collar,RB,False,,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum2_Camera2,collar,YB,True,0.4634251417630164,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KM022B-KM027R_SessNum1_Camera1,collar,RB,False,,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KM018Y-KM018B_SessNum3_Camera1,collar,YB,True,0.4032600966359741,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum1_Camera2,collar,RG,True,0.2977664526337092,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum4_Camera1,collar,RG,True,0.3385767721923182,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum2_Camera1,collar,GY,False,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KF023G-KF023B_SessNum3_Camera3,collar,GB,False,,False,False,False,True,,KF023G-KF023B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KF025B-KF024R_SessNum2_Camera4,collar,RB,False,,False,False,False,True,,KF025B-KF024R,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum4_Camera3,collar,RY,False,,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum4_Camera4,collar,GY,False,,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KM027G-KM022Y_SessNum4_Camera2,collar,GY,False,,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum1_Camera3,collar,RY,False,,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum1_Camera4,collar,GB,False,,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum3_Camera4,collar,RB,False,,False,False,False,True,,KF024R-KF025B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061125,061125_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum2_Camera3,collar,GY,False,,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam3_SessNum1_Camera3,collar,GY,False,,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam1_SessNum1_Camera1,collar,RG,True,0.2578416114544888,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KF023B-KF023G_Cam4_SessNum3_Camera4,collar,GB,False,,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam1_SessNum4_Camera1,collar,RG,True,0.2954066705675834,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam1_SessNum3_Camera1,collar,YB,True,0.4803565888643539,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam1_SessNum2_Camera1,collar,YB,True,0.4913092158603915,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1_Camera4,collar,RB,False,,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam2_SessNum2_Camera2,collar,GY,False,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam3_SessNum3_Camera3,collar,GY,False,,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KM022B-KM027R_Cam2_SessNum1_Camera2,collar,RB,False,,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam2_SessNum3_Camera2,collar,RB,False,,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum4_Camera3,collar,RB,False,,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KF023G-KF023B_Cam3_SessNum2_Camera3,collar,GB,False,,False,False,False,True,,KF023G-KF023B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061825,061825_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam2_SessNum4_Camera2,collar,GY,False,,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062025,062025_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam4_SessNum1_Camera4,collar,GY,False,,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062025,062025_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam3_SessNum1_Camera3,collar,RB,False,,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062025,062025_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam2_SessNum2_Camera2,collar,GY,False,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062025,062025_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam1_SessNum4_Camera1,collar,GY,False,,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062025,062025_COOPTRAIN_LARGEARENA_FIBER_KM022B-KM027R_Cam1_SessNum1_Camera1,collar,RB,False,,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062025,062025_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam3_SessNum3_Camera3,collar,GY,False,,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062025,062025_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam1_SessNum3_Camera1,collar,YB,True,0.5356640463384361,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062025,062025_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam2_SessNum4_Camera2,collar,RG,True,0.2697981064372487,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062025,062025_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam2_SessNum3_Camera2,collar,RB,False,,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062025,062025_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam1_SessNum2_Camera1,collar,YB,True,0.5175240901489209,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062025,062025_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam2_SessNum1_Camera2,collar,RG,True,0.2163295602152533,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM018Y-KM018B_SessNum4_Camera1,collar,YB,True,0.332442984856778,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum6_Camera3,collar,GY,False,,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum3_Camera1,collar,RG,True,0.3799124806272221,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM027R-KM022B_SessNum4_Camera2,collar,RB,False,,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum2_Camera4,collar,RY,False,,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum1_Camera2,collar,RG,True,0.2194452114050104,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM022B-KM027R_SessNum1_Camera1,collar,RB,False,,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KF025B-KF024R_SessNum3_Camera4,collar,RB,False,,False,False,False,True,,KF025B-KF024R,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KF026Y-KF026R_SessNum5_Camera3,collar,RY,False,,False,False,False,True,,KF026Y-KF026R,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KF025Y-KF024G_SessNum4_Camera3,collar,GY,False,,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum5_Camera1,collar,RG,True,0.5658334763948498,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum2_Camera2,collar,YB,True,0.4548302872062663,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum1_Camera3,collar,RB,False,,False,False,False,True,,KF024R-KF025B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum6_Camera1,collar,GY,False,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM027G-KM022Y_SessNum3_Camera2,collar,GY,False,,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KF023G-KF023B_SessNum1_Camera4,collar,GB,False,,False,False,False,True,,KF023G-KF023B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KF025B-KF024R_SessNum5_Camera4,collar,RB,False,,False,False,False,True,,KF025B-KF024R,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum4_Camera4,collar,GB,False,,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum2_Camera3,collar,GY,False,,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum6_Camera2,collar,YB,True,0.3150097677447362,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM027G-KM022Y_SessNum5_Camera2,collar,GY,False,,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KF026Y-KF026R_SessNum3_Camera3,collar,RY,False,,False,False,False,True,,KF026Y-KF026R,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,060325,060325_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum2_Camera1,collar,GY,False,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062725,062725_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam1_SessNum2_Camera2,collar,YB,True,0.6476721029118898,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062725,062725_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam2_SessNum2_Camera3,collar,RB,False,,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062725,062725_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam2_SessNum1_Camera3,collar,RB,False,,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,062725,062725_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam1_SessNum1_Camera2,collar,YB,True,0.5908631342445235,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam1_SessNum1_Camera1,collar,RG,True,0.3610375396738535,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam2_SessNum2_Camera1,collar,YB,True,0.4376313485113835,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF026Y_Cam4_SessNum3_Camera4,collar,RY,False,,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam1_SessNum3_Camera1,collar,YB,True,0.4342295967727214,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam2_SessNum3_Camera2,collar,RB,False,,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF026Y_Cam4_SessNum2_Camera4,collar,RY,False,,False,False,False,True,,KF026R-KF026Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam1_SessNum4_Camera1,collar,GY,False,,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam2_SessNum4_Camera2,collar,RG,True,0.2637677153019664,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KF025B-KF024R_Cam3_SessNum4_Camera3,collar,RB,False,,False,False,False,True,,KF025B-KF024R,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KM022B-KM027R_Cam1_SessNum1_Camera2,collar,RB,False,,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam4_SessNum4_Camera4,collar,GY,False,,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KF024R-KF025B_Cam4_SessNum1_Camera4,collar,RB,False,,False,False,False,True,,KF024R-KF025B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam3_SessNum2_Camera3,collar,GY,False,,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam2_SessNum2_Camera2,collar,GY,False,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KF023G-KF023B_Cam3_SessNum1_Camera3,collar,GB,False,,False,False,False,True,,KF023G-KF023B,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061225,061225_COOPTRAIN_LARGEARENA_FIBER_KF023B-KF023G_Cam3_SessNum3_Camera3,collar,GB,False,,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061925,061925_COOPTRAIN_LARGEARENA_FIBER_KM022B-KM027R_Cam1_SessNum1_Camera1,collar,RB,False,,False,False,False,True,,KM022B-KM027R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061925,061925_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam3_SessNum1_Camera3,collar,GY,False,,False,False,False,True,,KF024G-KF025Y,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061925,061925_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam2_SessNum4_Camera2,collar,GY,False,,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061925,061925_COOPTRAIN_LARGEARENA_FIBER_KF023B-KF023G_Cam3_SessNum3_Camera3,collar,GB,False,,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061925,061925_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam2_SessNum3_Camera2,collar,RB,False,,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061925,061925_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam1_SessNum4_Camera1,collar,RG,True,0.3826229839729005,False,False,False,True,,KM017G-KM017R,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061925,061925_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam1_SessNum2_Camera1,collar,YB,True,0.4895719715749463,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061925,061925_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam4_SessNum3_Camera4,collar,GY,False,,False,False,False,True,,KF025Y-KF024G,KF,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061925,061925_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam2_SessNum1_Camera2,collar,RG,True,0.1545352042094713,False,False,False,True,,KM017R-KM017G,KM,transparent,,unsure,unuseable,multi
Training_COOP_Fiber_new,061925,061925_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam2_SessNum2_Camera2,collar,GY,False,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi
